SMILES,Texpi,ALogP,ALogp2,AMR,apol,nAcid,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,bpol,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,ECCEN,FMF,Fsp3,fragC,nHBAcc,nHBDon,HybRatio,JPLogP,Kier1,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,PetitjeanNumber,topoShape,geomShape,nRotB,LipinskiFailures,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,300,1.9523999999999997,3.811865759999999,96.22469999999998,60.17178999999996,0,0,0,55,0.43026600262840176,-0.10662515583156518,-0.14937015735062895,0.07453821655327711,0.03353101450009583,28.097876142163784,29.328367908530254,47.324643839927944,56.431204852601454,55.98137965698845,2224.879124750589,2808.222672479748,4507.3931614676985,4956.675986051618,4324.453088830292,11.715771025565338,16.007649860834032,-0.4208495728358818,0.3328205648590076,4.472838827163366,12.670727896242823,34.71220999999999,0,28,0,0,0,3,1,3,8,4,2,0.0,0.0,0.08333333333333333,0.38480574089441705,0.9706153810818778,0.0,0.0,0.08333333333333333,0.3490728560882854,0.7737294342529888,2.757959466088234,0.23570226039551587,1.0449470410088872,0.1944343200297359,2.1464255735584223,0.2199132028137237,0.8424719094070484,0.16546654663779073,6.9366978880941295,12.965353039630687,20.320225284103905,5.464825527669613,9.699940831508313,14.149412816172278,17.98276318419594,11.808532855829327,11.71237469003122,10.571843551400013,9.445539995771684,7.614673243904741,5.679175761537588,4.309208373716517,15.331879636557781,9.86548586861856,9.41981525089991,8.437777133168881,7.326304344927114,5.60833927486248,4.12968341690055,3.0160320205480105,477,0.3090909090909091,0.8095238095238095,2764.04,4,2,0.8095238095238095,2.8182560252680164,18.367346938775512,6.269629629629629,2.587658721318779,0,0,0,0,0,0,2,0,8,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.16666666666666669,4.439191750381925,4.574516361730896,1.788854381999832,9.152369232604341,22.915794350318333,6.132761659368583,9.050330552353277,6.788339317661063,0.25,0.8586394358205235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.5,1.0,NaN,2,0,4,0,1,0,0,0,1,3,0,0,0,74.60000000000001,349.59783174064654,5.807354922057604,346.4612961575989,51.21229672269597,2.048491868907839,10.040739157761113,10.040739157761113,0.0,1305.0,53.0,1.7039999999999997,146.0
