loss,mae,val_loss,val_mae
0.5568169951438904,0.5568169951438904,0.341871976852417,0.341871976852417
0.5856032371520996,0.5856032371520996,0.34178006649017334,0.34178006649017334
0.5736344456672668,0.5736344456672668,0.3371748626232147,0.3371748626232147
0.5661221742630005,0.5661221742630005,0.3417746424674988,0.3417746424674988
0.5652590990066528,0.5652590990066528,0.3420334458351135,0.3420334458351135
0.5539421439170837,0.5539421439170837,0.3500857353210449,0.3500857353210449
0.5579476356506348,0.5579476356506348,0.3389270007610321,0.3389270007610321
0.5598796606063843,0.5598796606063843,0.33727288246154785,0.33727288246154785
0.5559934377670288,0.5559934377670288,0.33550307154655457,0.33550307154655457
0.574475109577179,0.574475109577179,0.3354738652706146,0.3354738652706146
0.5599827170372009,0.5599827170372009,0.3328266441822052,0.3328266441822052
0.5860795974731445,0.5860795974731445,0.34547555446624756,0.34547555446624756
0.5500074625015259,0.5500074625015259,0.3493184745311737,0.3493184447288513
0.5536195039749146,0.5536195039749146,0.351088285446167,0.3510883152484894
0.5406882762908936,0.5406882762908936,0.34898465871810913,0.34898465871810913
0.5424141883850098,0.5424141883850098,0.34545469284057617,0.34545469284057617
0.5560751557350159,0.5560751557350159,0.34765321016311646,0.34765321016311646
0.5604898929595947,0.5604898929595947,0.3464096784591675,0.3464096784591675
0.5749649405479431,0.5749649405479431,0.3532548248767853,0.3532548248767853
0.5612056255340576,0.5612056255340576,0.35427626967430115,0.35427626967430115
0.544750988483429,0.544750988483429,0.3458153307437897,0.3458153307437897
0.5668118596076965,0.5668118596076965,0.34844595193862915,0.34844595193862915
0.544605016708374,0.544605016708374,0.3516863286495209,0.3516863286495209
0.5524541735649109,0.5524541735649109,0.3475213050842285,0.3475213348865509
0.5638837814331055,0.5638837814331055,0.3456546664237976,0.3456546664237976
0.5311518311500549,0.5311518311500549,0.35066986083984375,0.35066986083984375
0.5675929188728333,0.5675929188728333,0.353048175573349,0.353048175573349
0.559650182723999,0.559650182723999,0.3561035692691803,0.3561035692691803
0.5466298460960388,0.5466298460960388,0.35348063707351685,0.35348063707351685
0.5401671528816223,0.5401671528816223,0.3466642498970032,0.3466642498970032
0.5478021502494812,0.5478021502494812,0.3466557562351227,0.3466557562351227
0.5672522187232971,0.5672522187232971,0.34773096442222595,0.34773096442222595
0.5423212647438049,0.5423212647438049,0.3545650839805603,0.3545650839805603
0.5213043093681335,0.5213043093681335,0.35057345032691956,0.35057345032691956
0.5349486470222473,0.5349486470222473,0.3565847873687744,0.3565847873687744
0.5453575253486633,0.5453575253486633,0.35761329531669617,0.35761329531669617
0.5341150164604187,0.5341150164604187,0.35366010665893555,0.35366010665893555
0.5155893564224243,0.5155893564224243,0.34784185886383057,0.34784185886383057
0.5227255821228027,0.5227255821228027,0.3462482988834381,0.3462482690811157
0.5342477560043335,0.5342477560043335,0.35288894176483154,0.35288894176483154
0.5860456228256226,0.5860456228256226,0.3506593406200409,0.3506593406200409
0.5591006278991699,0.5591006278991699,0.3559957444667816,0.3559957444667816
0.5623984336853027,0.5623984336853027,0.357642263174057,0.357642263174057
0.5538759231567383,0.5538759231567383,0.34959083795547485,0.34959083795547485
0.5659546256065369,0.5659546256065369,0.34225255250930786,0.3422525227069855
0.5578017830848694,0.5578017830848694,0.3390302062034607,0.3390302062034607
0.5763351321220398,0.5763351321220398,0.3408976197242737,0.3408975899219513
0.5759040713310242,0.5759040713310242,0.3377384841442108,0.3377384841442108
0.5350602865219116,0.5350602865219116,0.34492751955986023,0.34492751955986023
0.5338649749755859,0.5338649749755859,0.34052807092666626,0.34052807092666626
0.5301374793052673,0.5301374793052673,0.3431951105594635,0.3431951105594635
0.5508466958999634,0.5508466958999634,0.3400314450263977,0.3400314450263977
0.5342528820037842,0.5342528820037842,0.34556615352630615,0.34556615352630615
0.5334240794181824,0.5334240794181824,0.3447452485561371,0.3447452485561371
0.5506491661071777,0.5506491661071777,0.34281155467033386,0.34281155467033386
0.5368048548698425,0.5368048548698425,0.3420807421207428,0.3420807421207428
0.5690850019454956,0.5690850019454956,0.3348589241504669,0.3348589241504669
0.5309697985649109,0.5309697985649109,0.3378390967845917,0.3378390967845917
0.5479685664176941,0.5479685664176941,0.35239192843437195,0.35239192843437195
0.5588372349739075,0.5588372349739075,0.3581726551055908,0.3581726551055908
0.540574312210083,0.540574312210083,0.3465142250061035,0.3465142250061035
0.5473402142524719,0.5473402142524719,0.3442985713481903,0.3442985713481903
0.5436823964118958,0.5436823964118958,0.3441614508628845,0.3441614508628845
0.5331087708473206,0.5331087708473206,0.3389231860637665,0.3389231860637665
0.5384824275970459,0.5384824275970459,0.33587318658828735,0.33587318658828735
0.5362532734870911,0.5362532734870911,0.3382016718387604,0.3382016718387604
0.5240780711174011,0.5240780711174011,0.3376586437225342,0.3376586437225342
0.5255719423294067,0.5255719423294067,0.3420398533344269,0.3420398533344269
0.5447547435760498,0.5447547435760498,0.34425196051597595,0.34425199031829834
0.552503764629364,0.552503764629364,0.3513086140155792,0.3513086140155792
0.5704441666603088,0.5704441666603088,0.35118284821510315,0.35118284821510315
0.539668083190918,0.539668083190918,0.3466259241104126,0.3466259241104126
0.5479974150657654,0.5479974150657654,0.34159451723098755,0.34159454703330994
0.5300279855728149,0.5300279855728149,0.3403070867061615,0.3403070867061615
0.5245273113250732,0.5245273113250732,0.33420366048812866,0.33420366048812866
0.5222872495651245,0.5222872495651245,0.33879417181015015,0.33879417181015015
0.544340193271637,0.544340193271637,0.34235239028930664,0.34235239028930664
0.5427151918411255,0.5427151918411255,0.3376588225364685,0.3376588225364685
0.5302170515060425,0.5302170515060425,0.339845210313797,0.339845210313797
0.5527710318565369,0.5527710318565369,0.3456741273403168,0.3456741273403168
0.5382305979728699,0.5382305979728699,0.3362647294998169,0.3362647294998169
0.5355381369590759,0.5355381369590759,0.3338817358016968,0.3338817358016968
0.5552428960800171,0.5552428960800171,0.33172982931137085,0.33172982931137085
0.5392434000968933,0.5392434000968933,0.3321363031864166,0.3321363031864166
0.5174662470817566,0.5174662470817566,0.3343040943145752,0.3343040943145752
0.5309023857116699,0.5309023857116699,0.3286281228065491,0.3286281228065491
0.5556381344795227,0.5556381344795227,0.32944154739379883,0.32944154739379883
0.5471326112747192,0.5471326112747192,0.34028521180152893,0.34028521180152893
0.5519392490386963,0.5519392490386963,0.3421904444694519,0.3421904444694519
0.5420107841491699,0.5420107841491699,0.34183254837989807,0.34183254837989807
0.5447267889976501,0.5447267889976501,0.3350435197353363,0.3350435197353363
0.5326963067054749,0.5326963067054749,0.33710551261901855,0.33710551261901855
0.5372452735900879,0.5372452735900879,0.32659149169921875,0.32659149169921875
0.5507511496543884,0.5507511496543884,0.32480916380882263,0.32480916380882263
0.537734866142273,0.537734866142273,0.3257647454738617,0.3257647454738617
0.5347369313240051,0.5347369313240051,0.32221439480781555,0.32221439480781555
0.5382238030433655,0.5382238030433655,0.3224385678768158,0.3224385678768158
0.5739058256149292,0.5739058256149292,0.32809171080589294,0.32809171080589294
0.5332511067390442,0.5332511067390442,0.31731027364730835,0.31731027364730835
0.5340622067451477,0.5340622067451477,0.3241351246833801,0.3241351246833801
0.539400577545166,0.539400577545166,0.3307533860206604,0.3307533860206604
0.5399651527404785,0.5399651527404785,0.3375653624534607,0.3375653624534607
0.5137602090835571,0.5137602090835571,0.33242157101631165,0.33242157101631165
0.5558018088340759,0.5558018088340759,0.3360024690628052,0.3360024690628052
0.5220166444778442,0.5220166444778442,0.3353324234485626,0.3353324234485626
0.5516213774681091,0.5516213774681091,0.3355995714664459,0.3355995714664459
0.5487807393074036,0.5487807393074036,0.3306937515735626,0.3306937515735626
0.5491040349006653,0.5491040349006653,0.3425288200378418,0.3425288200378418
0.5231345891952515,0.5231345891952515,0.35449495911598206,0.35449495911598206
0.5310986042022705,0.5310986042022705,0.352024108171463,0.352024108171463
0.5275707840919495,0.5275707840919495,0.33591464161872864,0.33591464161872864
0.48926177620887756,0.48926177620887756,0.32934072613716125,0.32934072613716125
0.5324877500534058,0.5324877500534058,0.3296525776386261,0.3296525478363037
0.5398180484771729,0.5398180484771729,0.33365947008132935,0.33365947008132935
0.5395447611808777,0.5395447611808777,0.32875576615333557,0.32875576615333557
0.5277837514877319,0.5277837514877319,0.32818570733070374,0.32818570733070374
0.5420339703559875,0.5420339703559875,0.3344945013523102,0.3344945013523102
0.5196236371994019,0.5196236371994019,0.33816224336624146,0.33816224336624146
0.5293193459510803,0.5293193459510803,0.3338237404823303,0.3338237404823303
0.5083234310150146,0.5083234310150146,0.3422718942165375,0.3422718644142151
0.5395182967185974,0.5395182967185974,0.3495822846889496,0.3495822846889496
0.5233021378517151,0.5233021378517151,0.33282119035720825,0.33282119035720825
0.5348345041275024,0.5348345041275024,0.32453930377960205,0.32453930377960205
0.5162705779075623,0.5162705779075623,0.3238334655761719,0.3238334655761719
0.5202643871307373,0.5202643871307373,0.3211963474750519,0.3211963474750519
0.5105921626091003,0.5105921626091003,0.3189101219177246,0.3189101219177246
0.5214743614196777,0.5214743614196777,0.32339367270469666,0.32339367270469666
0.5006145238876343,0.5006145238876343,0.33294427394866943,0.33294427394866943
0.517204999923706,0.517204999923706,0.3296161890029907,0.3296161890029907
0.5362536907196045,0.5362536907196045,0.33196982741355896,0.33196982741355896
0.5028687715530396,0.5028687715530396,0.33363738656044006,0.33363738656044006
0.5394529104232788,0.5394529104232788,0.3324223756790161,0.3324223756790161
0.49911952018737793,0.49911952018737793,0.32782182097435,0.32782182097435
0.5325537919998169,0.5325537919998169,0.32265427708625793,0.32265427708625793
0.5611400008201599,0.5611400008201599,0.32651326060295105,0.32651326060295105
0.5080980062484741,0.5080980062484741,0.3336348235607147,0.3336348235607147
0.523083508014679,0.523083508014679,0.338207483291626,0.338207483291626
0.4999125301837921,0.4999125301837921,0.3394039571285248,0.3394039571285248
0.5361815094947815,0.5361815094947815,0.3380538821220398,0.3380538821220398
0.541348934173584,0.541348934173584,0.3401440680027008,0.3401440680027008
0.5004163980484009,0.5004163980484009,0.34056219458580017,0.34056219458580017
0.5278478264808655,0.5278478264808655,0.3353714644908905,0.3353714644908905
0.5252878665924072,0.5252878665924072,0.3284118175506592,0.3284118175506592
0.5296739935874939,0.5296739935874939,0.32806912064552307,0.32806912064552307
0.5243921875953674,0.5243921875953674,0.32369881868362427,0.32369881868362427
0.5097187161445618,0.5097187161445618,0.32340529561042786,0.32340529561042786
0.515774667263031,0.515774667263031,0.324137419462204,0.324137419462204
0.5142380595207214,0.5142380595207214,0.33175957202911377,0.33175957202911377
0.5432388186454773,0.5432388186454773,0.33662351965904236,0.33662351965904236
0.5271311402320862,0.5271311402320862,0.33774274587631226,0.33774274587631226
0.5325034856796265,0.5325034856796265,0.33131498098373413,0.33131498098373413
0.48620739579200745,0.48620739579200745,0.3251555562019348,0.3251555562019348
0.5191755294799805,0.5191755294799805,0.32740095257759094,0.32740095257759094
0.5125867128372192,0.5125867128372192,0.32667040824890137,0.32667040824890137
0.5017383098602295,0.5017383098602295,0.32677018642425537,0.32677018642425537
0.518149197101593,0.518149197101593,0.322317510843277,0.322317510843277
0.4891095459461212,0.4891095459461212,0.32259437441825867,0.32259437441825867
0.5230314135551453,0.5230314135551453,0.3190575838088989,0.3190575838088989
0.4974535405635834,0.4974535405635834,0.32512974739074707,0.32512974739074707
0.5217717885971069,0.5217717885971069,0.3248533308506012,0.3248533308506012
0.4950011372566223,0.4950011372566223,0.3188627362251282,0.3188627362251282
0.49717241525650024,0.49717241525650024,0.31966206431388855,0.31966206431388855
0.5231532454490662,0.5231532454490662,0.31824058294296265,0.31824058294296265
0.5196387767791748,0.5196387767791748,0.32410869002342224,0.32410869002342224
0.5133272409439087,0.5133272409439087,0.32969871163368225,0.32969871163368225
0.5336935520172119,0.5336935520172119,0.32812952995300293,0.32812952995300293
0.5127604603767395,0.5127604603767395,0.32882705330848694,0.32882705330848694
0.522089958190918,0.522089958190918,0.33011820912361145,0.33011820912361145
0.5072391629219055,0.5072391629219055,0.325936883687973,0.325936883687973
0.4840455949306488,0.4840455949306488,0.3272949755191803,0.3272949755191803
0.508831262588501,0.508831262588501,0.32601067423820496,0.32601067423820496
0.5150324702262878,0.5150324702262878,0.3267039954662323,0.3267039954662323
0.4977828562259674,0.4977828562259674,0.32440057396888733,0.32440057396888733
0.49632158875465393,0.49632158875465393,0.3266255259513855,0.3266255259513855
0.5251209735870361,0.5251209735870361,0.3233700394630432,0.3233700394630432
0.5157895684242249,0.5157895684242249,0.32557329535484314,0.32557329535484314
0.5071243643760681,0.5071243643760681,0.3254315257072449,0.3254315257072449
0.5124940872192383,0.5124940872192383,0.32724064588546753,0.32724064588546753
0.515446662902832,0.515446662902832,0.321652889251709,0.321652889251709
0.5104214549064636,0.5104214549064636,0.3315197229385376,0.3315197229385376
0.5028050541877747,0.5028050541877747,0.3303925096988678,0.3303925096988678
0.5096843838691711,0.5096843838691711,0.32990559935569763,0.32990559935569763
0.523790717124939,0.523790717124939,0.3291020691394806,0.3291020691394806
0.49149832129478455,0.49149832129478455,0.33127012848854065,0.33127012848854065
0.5107846856117249,0.5107846856117249,0.32885539531707764,0.32885539531707764
0.5217933654785156,0.5217933654785156,0.33455511927604675,0.33455511927604675
0.5135800838470459,0.5135800838470459,0.33521702885627747,0.33521702885627747
0.49142685532569885,0.49142685532569885,0.3346410393714905,0.3346410393714905
0.53606116771698,0.53606116771698,0.33814072608947754,0.33814072608947754
0.5144054889678955,0.5144054889678955,0.3380275070667267,0.3380275070667267
0.5091601610183716,0.5091601610183716,0.33554285764694214,0.33554285764694214
0.5234845876693726,0.5234845876693726,0.3322947025299072,0.3322947025299072
0.4936867356300354,0.4936867356300354,0.3285749852657318,0.3285749852657318
0.5254318714141846,0.5254318714141846,0.336847722530365,0.336847722530365
0.5151888728141785,0.5151888728141785,0.3375816345214844,0.3375816345214844
0.510902464389801,0.510902464389801,0.33299461007118225,0.33299461007118225
0.5043138265609741,0.5043138265609741,0.3292510211467743,0.3292510211467743
0.490242600440979,0.490242600440979,0.32665982842445374,0.32665982842445374
0.5032573938369751,0.5032573938369751,0.33077678084373474,0.33077678084373474
0.4853074550628662,0.4853074550628662,0.3282650113105774,0.3282650113105774
0.49969086050987244,0.49969086050987244,0.3250274062156677,0.3250274062156677
0.5167146921157837,0.5167146921157837,0.3300316631793976,0.33003169298171997
0.49339133501052856,0.49339133501052856,0.33867761492729187,0.33867761492729187
0.5099902153015137,0.5099902153015137,0.3328513503074646,0.3328513205051422
0.5176966190338135,0.5176966190338135,0.33420029282569885,0.33420029282569885
0.4817311465740204,0.4817311465740204,0.3317450284957886,0.3317450284957886
0.49343812465667725,0.49343812465667725,0.3236995041370392,0.3236994743347168
0.5370618104934692,0.5370618104934692,0.3294644057750702,0.3294644057750702
0.5323951244354248,0.5323951244354248,0.3301798701286316,0.3301798701286316
0.498494029045105,0.498494029045105,0.329418420791626,0.329418420791626
0.5141245722770691,0.5141245722770691,0.3300035893917084,0.3300035893917084
0.4969536364078522,0.4969536364078522,0.3245599567890167,0.3245599567890167
0.5334305167198181,0.5334305167198181,0.3249272406101227,0.3249272406101227
0.4977286458015442,0.4977286458015442,0.3241123557090759,0.3241123557090759
0.5185537338256836,0.5185537338256836,0.32956457138061523,0.32956457138061523
0.49665603041648865,0.49665603041648865,0.32356494665145874,0.32356494665145874
0.5296564698219299,0.5296564698219299,0.3227803111076355,0.3227803111076355
0.5154964923858643,0.5154964923858643,0.324156790971756,0.324156790971756
0.5133448243141174,0.5133448243141174,0.32839420437812805,0.32839420437812805
0.5096971392631531,0.5096971392631531,0.3228943943977356,0.3228943943977356
0.5051592588424683,0.5051592588424683,0.32029396295547485,0.32029396295547485
0.513352632522583,0.513352632522583,0.32143208384513855,0.32143208384513855
0.5272016525268555,0.5272016525268555,0.32359668612480164,0.32359668612480164
0.5000531077384949,0.5000531077384949,0.3231621980667114,0.3231621980667114
0.49946922063827515,0.49946922063827515,0.3304424583911896,0.3304424583911896
0.4917203485965729,0.4917203485965729,0.3258175253868103,0.3258175253868103
0.5055599212646484,0.5055599212646484,0.3278900384902954,0.3278900384902954
0.4868082106113434,0.4868082106113434,0.3222772479057312,0.3222772479057312
0.49531179666519165,0.49531179666519165,0.32392412424087524,0.32392412424087524
0.4763332009315491,0.4763332009315491,0.328633189201355,0.328633189201355
0.5128713846206665,0.5128713846206665,0.3332158625125885,0.3332158625125885
0.517307698726654,0.517307698726654,0.33237424492836,0.33237424492836
0.5117275714874268,0.5117275714874268,0.33191898465156555,0.33191898465156555
0.503164529800415,0.503164529800415,0.3369457423686981,0.3369457423686981
0.4963791072368622,0.4963791072368622,0.3380662798881531,0.3380662798881531
0.5059080123901367,0.5059080123901367,0.33619430661201477,0.33619430661201477
0.48142221570014954,0.48142221570014954,0.33432537317276,0.33432537317276
0.5214182734489441,0.5214182734489441,0.3340114951133728,0.3340114951133728
0.49617981910705566,0.49617981910705566,0.33219292759895325,0.33219292759895325
0.48219209909439087,0.48219209909439087,0.32709139585494995,0.32709139585494995
0.5208079218864441,0.5208079218864441,0.32703477144241333,0.32703477144241333
0.4866517186164856,0.4866517186164856,0.3259159326553345,0.3259159326553345
0.48504048585891724,0.48504048585891724,0.3247718811035156,0.3247718811035156
0.4845634996891022,0.4845634996891022,0.3331596553325653,0.3331596553325653
0.4864475727081299,0.4864475727081299,0.33376777172088623,0.33376777172088623
0.4787057936191559,0.4787057936191559,0.335899293422699,0.335899293422699
0.5054837465286255,0.5054837465286255,0.33452123403549194,0.33452123403549194
0.48172885179519653,0.48172885179519653,0.3278621435165405,0.3278621435165405
0.5002279281616211,0.5002279281616211,0.3309880793094635,0.3309880793094635
